MTU (CET),Demand (MW),Price (EUR/MWh)
25.04.2018 10:00 - 25.04.2018 11:00,4631,4631
25.04.2018 11:00 - 25.04.2018 12:00,4572,4572
25.04.2018 12:00 - 25.04.2018 13:00,4447,4447
25.04.2018 13:00 - 25.04.2018 14:00,4410,4410
25.04.2018 14:00 - 25.04.2018 15:00,4285,4285
25.04.2018 15:00 - 25.04.2018 16:00,4109,4109
25.04.2018 16:00 - 25.04.2018 17:00,4086,4086
25.04.2018 17:00 - 25.04.2018 18:00,4318,4318
25.04.2018 18:00 - 25.04.2018 19:00,4192,4192
25.04.2018 19:00 - 25.04.2018 20:00,3914,3914
25.04.2018 20:00 - 25.04.2018 21:00,3804,3804
25.04.2018 21:00 - 25.04.2018 22:00,3763,3763
25.04.2018 22:00 - 25.04.2018 23:00,3458,3458
25.04.2018 23:00 - 26.04.2018 00:00,3159,3159
26.04.2018 00:00 - 26.04.2018 01:00,2923,2923
26.04.2018 01:00 - 26.04.2018 02:00,2823,2823
26.04.2018 02:00 - 26.04.2018 03:00,2799,2799
26.04.2018 03:00 - 26.04.2018 04:00,2835,2835
26.04.2018 04:00 - 26.04.2018 05:00,2910,2910
26.04.2018 05:00 - 26.04.2018 06:00,3109,3109
26.04.2018 06:00 - 26.04.2018 07:00,3599,3599
26.04.2018 07:00 - 26.04.2018 08:00,4147,4147
26.04.2018 08:00 - 26.04.2018 09:00,4342,4342
26.04.2018 09:00 - 26.04.2018 10:00,4384,4384
26.04.2018 10:00 - 26.04.2018 11:00,4410,4410
26.04.2018 11:00 - 26.04.2018 12:00,4375,4375
26.04.2018 12:00 - 26.04.2018 13:00,4270,4270
26.04.2018 13:00 - 26.04.2018 14:00,4203,4203
26.04.2018 14:00 - 26.04.2018 15:00,4126,4126
26.04.2018 15:00 - 26.04.2018 16:00,4021,4021
26.04.2018 16:00 - 26.04.2018 17:00,4028,4028
26.04.2018 17:00 - 26.04.2018 18:00,4109,4109
26.04.2018 18:00 - 26.04.2018 19:00,4073,4073
26.04.2018 19:00 - 26.04.2018 20:00,3877,3877
26.04.2018 20:00 - 26.04.2018 21:00,3735,3735
26.04.2018 21:00 - 26.04.2018 22:00,3692,3692
26.04.2018 22:00 - 26.04.2018 23:00,3370,3370
26.04.2018 23:00 - 27.04.2018 00:00,3037,3037
27.04.2018 00:00 - 27.04.2018 01:00,2784,2784
27.04.2018 01:00 - 27.04.2018 02:00,2669,2669
27.04.2018 02:00 - 27.04.2018 03:00,2665,2665
27.04.2018 03:00 - 27.04.2018 04:00,2589,2589
27.04.2018 04:00 - 27.04.2018 05:00,2612,2612
27.04.2018 05:00 - 27.04.2018 06:00,2647,2647
27.04.2018 06:00 - 27.04.2018 07:00,2823,2823
27.04.2018 07:00 - 27.04.2018 08:00,3139,3139
27.04.2018 08:00 - 27.04.2018 09:00,3403,3403
27.04.2018 09:00 - 27.04.2018 10:00,3532,3532
27.04.2018 10:00 - 27.04.2018 11:00,3537,3537
27.04.2018 11:00 - 27.04.2018 12:00,3518,3518
27.04.2018 12:00 - 27.04.2018 13:00,3454,3454
27.04.2018 13:00 - 27.04.2018 14:00,3380,3380
27.04.2018 14:00 - 27.04.2018 15:00,3342,3342
27.04.2018 15:00 - 27.04.2018 16:00,3300,3300
27.04.2018 16:00 - 27.04.2018 17:00,3366,3366
27.04.2018 17:00 - 27.04.2018 18:00,3629,3629
27.04.2018 18:00 - 27.04.2018 19:00,3704,3704
27.04.2018 19:00 - 27.04.2018 20:00,3560,3560
27.04.2018 20:00 - 27.04.2018 21:00,3447,3447
27.04.2018 21:00 - 27.04.2018 22:00,3449,3449
27.04.2018 22:00 - 27.04.2018 23:00,3255,3255
27.04.2018 23:00 - 28.04.2018 00:00,3022,3022
28.04.2018 00:00 - 28.04.2018 01:00,2828,2828
28.04.2018 01:00 - 28.04.2018 02:00,2700,2700
28.04.2018 02:00 - 28.04.2018 03:00,2660,2660
28.04.2018 03:00 - 28.04.2018 04:00,2636,2636
28.04.2018 04:00 - 28.04.2018 05:00,2654,2654
28.04.2018 05:00 - 28.04.2018 06:00,2692,2692
28.04.2018 06:00 - 28.04.2018 07:00,2784,2784
28.04.2018 07:00 - 28.04.2018 08:00,3037,3037
28.04.2018 08:00 - 28.04.2018 09:00,3352,3352
28.04.2018 09:00 - 28.04.2018 10:00,3550,3550
28.04.2018 10:00 - 28.04.2018 11:00,3589,3589
28.04.2018 11:00 - 28.04.2018 12:00,3545,3545
28.04.2018 12:00 - 28.04.2018 13:00,3457,3457
28.04.2018 13:00 - 28.04.2018 14:00,3408,3408
28.04.2018 14:00 - 28.04.2018 15:00,3372,3372
28.04.2018 15:00 - 28.04.2018 16:00,3389,3389
28.04.2018 16:00 - 28.04.2018 17:00,3473,3473
28.04.2018 17:00 - 28.04.2018 18:00,3748,3748
28.04.2018 18:00 - 28.04.2018 19:00,3768,3768
28.04.2018 19:00 - 28.04.2018 20:00,3564,3564
28.04.2018 20:00 - 28.04.2018 21:00,3412,3412
28.04.2018 21:00 - 28.04.2018 22:00,3377,3377
28.04.2018 22:00 - 28.04.2018 23:00,3163,3163
28.04.2018 23:00 - 29.04.2018 00:00,2944,2944
29.04.2018 00:00 - 29.04.2018 01:00,2746,2746
29.04.2018 01:00 - 29.04.2018 02:00,2619,2619
29.04.2018 02:00 - 29.04.2018 03:00,2572,2572
29.04.2018 03:00 - 29.04.2018 04:00,2576,2576
29.04.2018 04:00 - 29.04.2018 05:00,2608,2608
29.04.2018 05:00 - 29.04.2018 06:00,2636,2636
29.04.2018 06:00 - 29.04.2018 07:00,2739,2739
29.04.2018 07:00 - 29.04.2018 08:00,3008,3008
29.04.2018 08:00 - 29.04.2018 09:00,3305,3305
29.04.2018 09:00 - 29.04.2018 10:00,3462,3462
29.04.2018 10:00 - 29.04.2018 11:00,3529,3529
29.04.2018 11:00 - 29.04.2018 12:00,3506,3506
29.04.2018 12:00 - 29.04.2018 13:00,3456,3456
29.04.2018 13:00 - 29.04.2018 14:00,3395,3395
29.04.2018 14:00 - 29.04.2018 15:00,3340,3340
29.04.2018 15:00 - 29.04.2018 16:00,3297,3297
29.04.2018 16:00 - 29.04.2018 17:00,3405,3405
29.04.2018 17:00 - 29.04.2018 18:00,3768,3768
29.04.2018 18:00 - 29.04.2018 19:00,3813,3813
29.04.2018 19:00 - 29.04.2018 20:00,3657,3657
29.04.2018 20:00 - 29.04.2018 21:00,3490,3490
29.04.2018 21:00 - 29.04.2018 22:00,3414,3414
29.04.2018 22:00 - 29.04.2018 23:00,3135,3135
29.04.2018 23:00 - 30.04.2018 00:00,2864,2864
30.04.2018 00:00 - 30.04.2018 01:00,2710,2710
30.04.2018 01:00 - 30.04.2018 02:00,2615,2615
30.04.2018 02:00 - 30.04.2018 03:00,2603,2603
30.04.2018 03:00 - 30.04.2018 04:00,2604,2604
30.04.2018 04:00 - 30.04.2018 05:00,2668,2668
30.04.2018 05:00 - 30.04.2018 06:00,2848,2848
30.04.2018 06:00 - 30.04.2018 07:00,3416,3416
30.04.2018 07:00 - 30.04.2018 08:00,3900,3900
30.04.2018 08:00 - 30.04.2018 09:00,4154,4154
30.04.2018 09:00 - 30.04.2018 10:00,4163,4163
30.04.2018 10:00 - 30.04.2018 11:00,4258,4258
30.04.2018 11:00 - 30.04.2018 12:00,4269,4269
30.04.2018 12:00 - 30.04.2018 13:00,4251,4251
30.04.2018 13:00 - 30.04.2018 14:00,4325,4325
30.04.2018 14:00 - 30.04.2018 15:00,4255,4255
30.04.2018 15:00 - 30.04.2018 16:00,4162,4162
30.04.2018 16:00 - 30.04.2018 17:00,4198,4198
30.04.2018 17:00 - 30.04.2018 18:00,4463,4463
30.04.2018 18:00 - 30.04.2018 19:00,4401,4401
30.04.2018 19:00 - 30.04.2018 20:00,4187,4187
30.04.2018 20:00 - 30.04.2018 21:00,3943,3943
30.04.2018 21:00 - 30.04.2018 22:00,3765,3765
30.04.2018 22:00 - 30.04.2018 23:00,3417,3417
30.04.2018 23:00 - 01.05.2018 00:00,3074,3074
01.05.2018 00:00 - 01.05.2018 01:00,2889,2889
01.05.2018 01:00 - 01.05.2018 02:00,2777,2777
01.05.2018 02:00 - 01.05.2018 03:00,2725,2725
01.05.2018 03:00 - 01.05.2018 04:00,2726,2726
01.05.2018 04:00 - 01.05.2018 05:00,2797,2797
01.05.2018 05:00 - 01.05.2018 06:00,2912,2912
01.05.2018 06:00 - 01.05.2018 07:00,3337,3337
01.05.2018 07:00 - 01.05.2018 08:00,3847,3847
01.05.2018 08:00 - 01.05.2018 09:00,4100,4100
01.05.2018 09:00 - 01.05.2018 10:00,4143,4143
01.05.2018 10:00 - 01.05.2018 11:00,4135,4135
01.05.2018 11:00 - 01.05.2018 12:00,4090,4090
01.05.2018 12:00 - 01.05.2018 13:00,4042,4042
01.05.2018 13:00 - 01.05.2018 14:00,4020,4020
01.05.2018 14:00 - 01.05.2018 15:00,3967,3967
01.05.2018 15:00 - 01.05.2018 16:00,3885,3885
01.05.2018 16:00 - 01.05.2018 17:00,3939,3939
01.05.2018 17:00 - 01.05.2018 18:00,4245,4245
01.05.2018 18:00 - 01.05.2018 19:00,4122,4122
01.05.2018 19:00 - 01.05.2018 20:00,3889,3889
01.05.2018 20:00 - 01.05.2018 21:00,3693,3693
01.05.2018 21:00 - 01.05.2018 22:00,3583,3583
01.05.2018 22:00 - 01.05.2018 23:00,3272,3272
01.05.2018 23:00 - 02.05.2018 00:00,2998,2998
02.05.2018 00:00 - 02.05.2018 01:00,2765,2765
02.05.2018 01:00 - 02.05.2018 02:00,2717,2717
02.05.2018 02:00 - 02.05.2018 03:00,2724,2724
02.05.2018 03:00 - 02.05.2018 04:00,2742,2742
02.05.2018 04:00 - 02.05.2018 05:00,2815,2815
02.05.2018 05:00 - 02.05.2018 06:00,3037,3037
02.05.2018 06:00 - 02.05.2018 07:00,3600,3600
02.05.2018 07:00 - 02.05.2018 08:00,4152,4152
02.05.2018 08:00 - 02.05.2018 09:00,4368,4368
02.05.2018 09:00 - 02.05.2018 10:00,4360,4360
02.05.2018 10:00 - 02.05.2018 11:00,4511,4511
02.05.2018 11:00 - 02.05.2018 12:00,4800,4800
02.05.2018 12:00 - 02.05.2018 13:00,4710,4710
02.05.2018 13:00 - 02.05.2018 14:00,4671,4671
02.05.2018 14:00 - 02.05.2018 15:00,4504,4504
02.05.2018 15:00 - 02.05.2018 16:00,4370,4370
02.05.2018 16:00 - 02.05.2018 17:00,4408,4408
02.05.2018 17:00 - 02.05.2018 18:00,4630,4630
02.05.2018 18:00 - 02.05.2018 19:00,4460,4460
02.05.2018 19:00 - 02.05.2018 20:00,4147,4147
02.05.2018 20:00 - 02.05.2018 21:00,3904,3904
02.05.2018 21:00 - 02.05.2018 22:00,3846,3846
02.05.2018 22:00 - 02.05.2018 23:00,3639,3639
02.05.2018 23:00 - 03.05.2018 00:00,3402,3402
03.05.2018 00:00 - 03.05.2018 01:00,3221,3221
03.05.2018 01:00 - 03.05.2018 02:00,3022,3022
03.05.2018 02:00 - 03.05.2018 03:00,2931,2931
03.05.2018 03:00 - 03.05.2018 04:00,2865,2865
03.05.2018 04:00 - 03.05.2018 05:00,2875,2875
03.05.2018 05:00 - 03.05.2018 06:00,3116,3116
03.05.2018 06:00 - 03.05.2018 07:00,4005,4005
03.05.2018 07:00 - 03.05.2018 08:00,4682,4682
03.05.2018 08:00 - 03.05.2018 09:00,4811,4811
03.05.2018 09:00 - 03.05.2018 10:00,4518,4518
03.05.2018 10:00 - 03.05.2018 11:00,4417,4417
03.05.2018 11:00 - 03.05.2018 12:00,4385,4385
03.05.2018 12:00 - 03.05.2018 13:00,4345,4345
03.05.2018 13:00 - 03.05.2018 14:00,4748,4748
03.05.2018 14:00 - 03.05.2018 15:00,4668,4668
03.05.2018 15:00 - 03.05.2018 16:00,4568,4568
03.05.2018 16:00 - 03.05.2018 17:00,4359,4359
03.05.2018 17:00 - 03.05.2018 18:00,4369,4369
03.05.2018 18:00 - 03.05.2018 19:00,4259,4259
03.05.2018 19:00 - 03.05.2018 20:00,4061,4061
03.05.2018 20:00 - 03.05.2018 21:00,3838,3838
03.05.2018 21:00 - 03.05.2018 22:00,3747,3747
03.05.2018 22:00 - 03.05.2018 23:00,3517,3517
03.05.2018 23:00 - 04.05.2018 00:00,3181,3181
04.05.2018 00:00 - 04.05.2018 01:00,2949,2949
04.05.2018 01:00 - 04.05.2018 02:00,2846,2846
04.05.2018 02:00 - 04.05.2018 03:00,2829,2829
04.05.2018 03:00 - 04.05.2018 04:00,2869,2869
04.05.2018 04:00 - 04.05.2018 05:00,2952,2952
04.05.2018 05:00 - 04.05.2018 06:00,3133,3133
04.05.2018 06:00 - 04.05.2018 07:00,3624,3624
04.05.2018 07:00 - 04.05.2018 08:00,4082,4082
04.05.2018 08:00 - 04.05.2018 09:00,4435,4435
04.05.2018 09:00 - 04.05.2018 10:00,4465,4465
04.05.2018 10:00 - 04.05.2018 11:00,4475,4475
04.05.2018 11:00 - 04.05.2018 12:00,4376,4376
04.05.2018 12:00 - 04.05.2018 13:00,4242,4242
04.05.2018 13:00 - 04.05.2018 14:00,4122,4122
04.05.2018 14:00 - 04.05.2018 15:00,3949,3949
04.05.2018 15:00 - 04.05.2018 16:00,3819,3819
04.05.2018 16:00 - 04.05.2018 17:00,3836,3836
04.05.2018 17:00 - 04.05.2018 18:00,3995,3995
04.05.2018 18:00 - 04.05.2018 19:00,3952,3952
04.05.2018 19:00 - 04.05.2018 20:00,3723,3723
04.05.2018 20:00 - 04.05.2018 21:00,3519,3519
04.05.2018 21:00 - 04.05.2018 22:00,3494,3494
04.05.2018 22:00 - 04.05.2018 23:00,3344,3344
04.05.2018 23:00 - 05.05.2018 00:00,3073,3073
05.05.2018 00:00 - 05.05.2018 01:00,2846,2846
05.05.2018 01:00 - 05.05.2018 02:00,2707,2707
05.05.2018 02:00 - 05.05.2018 03:00,2660,2660
05.05.2018 03:00 - 05.05.2018 04:00,2643,2643
05.05.2018 04:00 - 05.05.2018 05:00,2664,2664
05.05.2018 05:00 - 05.05.2018 06:00,2682,2682
05.05.2018 06:00 - 05.05.2018 07:00,2828,2828
05.05.2018 07:00 - 05.05.2018 08:00,3142,3142
05.05.2018 08:00 - 05.05.2018 09:00,3447,3447
05.05.2018 09:00 - 05.05.2018 10:00,3600,3600
05.05.2018 10:00 - 05.05.2018 11:00,3634,3634
05.05.2018 11:00 - 05.05.2018 12:00,3584,3584
05.05.2018 12:00 - 05.05.2018 13:00,3495,3495
05.05.2018 13:00 - 05.05.2018 14:00,3415,3415
05.05.2018 14:00 - 05.05.2018 15:00,3317,3317
05.05.2018 15:00 - 05.05.2018 16:00,3268,3268
05.05.2018 16:00 - 05.05.2018 17:00,3317,3317
05.05.2018 17:00 - 05.05.2018 18:00,3538,3538
05.05.2018 18:00 - 05.05.2018 19:00,3573,3573
05.05.2018 19:00 - 05.05.2018 20:00,3436,3436
05.05.2018 20:00 - 05.05.2018 21:00,3282,3282
05.05.2018 21:00 - 05.05.2018 22:00,3265,3265
05.05.2018 22:00 - 05.05.2018 23:00,3147,3147
05.05.2018 23:00 - 06.05.2018 00:00,2959,2959
06.05.2018 00:00 - 06.05.2018 01:00,2756,2756
06.05.2018 01:00 - 06.05.2018 02:00,2615,2615
06.05.2018 02:00 - 06.05.2018 03:00,2573,2573
06.05.2018 03:00 - 06.05.2018 04:00,2588,2588
06.05.2018 04:00 - 06.05.2018 05:00,2604,2604
06.05.2018 05:00 - 06.05.2018 06:00,2522,2522
06.05.2018 06:00 - 06.05.2018 07:00,2650,2650
06.05.2018 07:00 - 06.05.2018 08:00,2876,2876
06.05.2018 08:00 - 06.05.2018 09:00,3208,3208
06.05.2018 09:00 - 06.05.2018 10:00,3384,3384
06.05.2018 10:00 - 06.05.2018 11:00,3432,3432
06.05.2018 11:00 - 06.05.2018 12:00,3417,3417
06.05.2018 12:00 - 06.05.2018 13:00,3370,3370
06.05.2018 13:00 - 06.05.2018 14:00,3312,3312
06.05.2018 14:00 - 06.05.2018 15:00,3266,3266
06.05.2018 15:00 - 06.05.2018 16:00,3266,3266
06.05.2018 16:00 - 06.05.2018 17:00,3361,3361
06.05.2018 17:00 - 06.05.2018 18:00,3622,3622
06.05.2018 18:00 - 06.05.2018 19:00,3655,3655
06.05.2018 19:00 - 06.05.2018 20:00,3518,3518
06.05.2018 20:00 - 06.05.2018 21:00,3397,3397
06.05.2018 21:00 - 06.05.2018 22:00,3348,3348
06.05.2018 22:00 - 06.05.2018 23:00,3214,3214
06.05.2018 23:00 - 07.05.2018 00:00,3013,3013
07.05.2018 00:00 - 07.05.2018 01:00,2849,2849
07.05.2018 01:00 - 07.05.2018 02:00,2717,2717
07.05.2018 02:00 - 07.05.2018 03:00,2658,2658
07.05.2018 03:00 - 07.05.2018 04:00,2707,2707
07.05.2018 04:00 - 07.05.2018 05:00,2760,2760
07.05.2018 05:00 - 07.05.2018 06:00,2948,2948
07.05.2018 06:00 - 07.05.2018 07:00,3483,3483
07.05.2018 07:00 - 07.05.2018 08:00,4023,4023
07.05.2018 08:00 - 07.05.2018 09:00,4282,4282
07.05.2018 09:00 - 07.05.2018 10:00,4316,4316
07.05.2018 10:00 - 07.05.2018 11:00,4396,4396
07.05.2018 11:00 - 07.05.2018 12:00,4379,4379
07.05.2018 12:00 - 07.05.2018 13:00,4342,4342
07.05.2018 13:00 - 07.05.2018 14:00,4342,4342
07.05.2018 14:00 - 07.05.2018 15:00,4274,4274
07.05.2018 15:00 - 07.05.2018 16:00,4159,4159
07.05.2018 16:00 - 07.05.2018 17:00,4089,4089
07.05.2018 17:00 - 07.05.2018 18:00,4267,4267
07.05.2018 18:00 - 07.05.2018 19:00,4197,4197
07.05.2018 19:00 - 07.05.2018 20:00,3964,3964
07.05.2018 20:00 - 07.05.2018 21:00,3769,3769
07.05.2018 21:00 - 07.05.2018 22:00,3706,3706
07.05.2018 22:00 - 07.05.2018 23:00,3460,3460
07.05.2018 23:00 - 08.05.2018 00:00,3111,3111
08.05.2018 00:00 - 08.05.2018 01:00,2916,2916
08.05.2018 01:00 - 08.05.2018 02:00,2810,2810
08.05.2018 02:00 - 08.05.2018 03:00,2757,2757
08.05.2018 03:00 - 08.05.2018 04:00,2783,2783
08.05.2018 04:00 - 08.05.2018 05:00,2838,2838
08.05.2018 05:00 - 08.05.2018 06:00,2977,2977
08.05.2018 06:00 - 08.05.2018 07:00,3473,3473
08.05.2018 07:00 - 08.05.2018 08:00,4010,4010
08.05.2018 08:00 - 08.05.2018 09:00,4284,4284
08.05.2018 09:00 - 08.05.2018 10:00,4360,4360
08.05.2018 10:00 - 08.05.2018 11:00,4429,4429
08.05.2018 11:00 - 08.05.2018 12:00,4436,4436
08.05.2018 12:00 - 08.05.2018 13:00,4357,4357
08.05.2018 13:00 - 08.05.2018 14:00,4356,4356
08.05.2018 14:00 - 08.05.2018 15:00,4435,4435
08.05.2018 15:00 - 08.05.2018 16:00,4304,4304
08.05.2018 16:00 - 08.05.2018 17:00,4250,4250
08.05.2018 17:00 - 08.05.2018 18:00,4364,4364
08.05.2018 18:00 - 08.05.2018 19:00,4294,4294
08.05.2018 19:00 - 08.05.2018 20:00,4055,4055
08.05.2018 20:00 - 08.05.2018 21:00,3815,3815
08.05.2018 21:00 - 08.05.2018 22:00,3710,3710
08.05.2018 22:00 - 08.05.2018 23:00,3539,3539
08.05.2018 23:00 - 09.05.2018 00:00,3259,3259
09.05.2018 00:00 - 09.05.2018 01:00,3029,3029
09.05.2018 01:00 - 09.05.2018 02:00,2886,2886
09.05.2018 02:00 - 09.05.2018 03:00,2820,2820
09.05.2018 03:00 - 09.05.2018 04:00,2794,2794
09.05.2018 04:00 - 09.05.2018 05:00,2885,2885
09.05.2018 05:00 - 09.05.2018 06:00,3082,3082
09.05.2018 06:00 - 09.05.2018 07:00,3556,3556
09.05.2018 07:00 - 09.05.2018 08:00,4076,4076
09.05.2018 08:00 - 09.05.2018 09:00,4361,4361
09.05.2018 09:00 - 09.05.2018 10:00,4369,4369
09.05.2018 10:00 - 09.05.2018 11:00,4422,4422
09.05.2018 11:00 - 09.05.2018 12:00,4399,4399
09.05.2018 12:00 - 09.05.2018 13:00,4377,4377
09.05.2018 13:00 - 09.05.2018 14:00,4438,4438
09.05.2018 14:00 - 09.05.2018 15:00,4379,4379
09.05.2018 15:00 - 09.05.2018 16:00,4278,4278
09.05.2018 16:00 - 09.05.2018 17:00,4222,4222
09.05.2018 17:00 - 09.05.2018 18:00,4235,4235
09.05.2018 18:00 - 09.05.2018 19:00,4129,4129
09.05.2018 19:00 - 09.05.2018 20:00,3967,3967
09.05.2018 20:00 - 09.05.2018 21:00,3761,3761
09.05.2018 21:00 - 09.05.2018 22:00,3703,3703
09.05.2018 22:00 - 09.05.2018 23:00,3458,3458
09.05.2018 23:00 - 10.05.2018 00:00,3167,3167
10.05.2018 00:00 - 10.05.2018 01:00,2985,2985
10.05.2018 01:00 - 10.05.2018 02:00,2796,2796
10.05.2018 02:00 - 10.05.2018 03:00,2713,2713
10.05.2018 03:00 - 10.05.2018 04:00,2712,2712
10.05.2018 04:00 - 10.05.2018 05:00,2712,2712
10.05.2018 05:00 - 10.05.2018 06:00,2630,2630
10.05.2018 06:00 - 10.05.2018 07:00,2767,2767
10.05.2018 07:00 - 10.05.2018 08:00,3061,3061
10.05.2018 08:00 - 10.05.2018 09:00,3382,3382
10.05.2018 09:00 - 10.05.2018 10:00,3578,3578
10.05.2018 10:00 - 10.05.2018 11:00,3649,3649
10.05.2018 11:00 - 10.05.2018 12:00,3614,3614
10.05.2018 12:00 - 10.05.2018 13:00,3504,3504
10.05.2018 13:00 - 10.05.2018 14:00,3549,3549
10.05.2018 14:00 - 10.05.2018 15:00,3516,3516
10.05.2018 15:00 - 10.05.2018 16:00,3514,3514
10.05.2018 16:00 - 10.05.2018 17:00,3501,3501
10.05.2018 17:00 - 10.05.2018 18:00,3787,3787
10.05.2018 18:00 - 10.05.2018 19:00,3923,3923
10.05.2018 19:00 - 10.05.2018 20:00,3815,3815
10.05.2018 20:00 - 10.05.2018 21:00,3497,3497
10.05.2018 21:00 - 10.05.2018 22:00,3497,3497
10.05.2018 22:00 - 10.05.2018 23:00,3343,3343
10.05.2018 23:00 - 11.05.2018 00:00,3039,3039
11.05.2018 00:00 - 11.05.2018 01:00,2811,2811
11.05.2018 01:00 - 11.05.2018 02:00,2611,2611
11.05.2018 02:00 - 11.05.2018 03:00,2527,2527
11.05.2018 03:00 - 11.05.2018 04:00,2463,2463
11.05.2018 04:00 - 11.05.2018 05:00,2477,2477
11.05.2018 05:00 - 11.05.2018 06:00,2586,2586
11.05.2018 06:00 - 11.05.2018 07:00,2819,2819
11.05.2018 07:00 - 11.05.2018 08:00,3250,3250
11.05.2018 08:00 - 11.05.2018 09:00,3600,3600
11.05.2018 09:00 - 11.05.2018 10:00,3787,3787
11.05.2018 10:00 - 11.05.2018 11:00,3857,3857
11.05.2018 11:00 - 11.05.2018 12:00,3810,3810
11.05.2018 12:00 - 11.05.2018 13:00,3754,3754
11.05.2018 13:00 - 11.05.2018 14:00,3693,3693
11.05.2018 14:00 - 11.05.2018 15:00,3624,3624
11.05.2018 15:00 - 11.05.2018 16:00,3556,3556
11.05.2018 16:00 - 11.05.2018 17:00,3583,3583
11.05.2018 17:00 - 11.05.2018 18:00,3752,3752
11.05.2018 18:00 - 11.05.2018 19:00,3736,3736
11.05.2018 19:00 - 11.05.2018 20:00,3566,3566
11.05.2018 20:00 - 11.05.2018 21:00,3405,3405
11.05.2018 21:00 - 11.05.2018 22:00,3355,3355
11.05.2018 22:00 - 11.05.2018 23:00,3215,3215
11.05.2018 23:00 - 12.05.2018 00:00,2989,2989
12.05.2018 00:00 - 12.05.2018 01:00,2755,2755
12.05.2018 01:00 - 12.05.2018 02:00,2620,2620
12.05.2018 02:00 - 12.05.2018 03:00,2556,2556
12.05.2018 03:00 - 12.05.2018 04:00,2548,2548
12.05.2018 04:00 - 12.05.2018 05:00,2544,2544
12.05.2018 05:00 - 12.05.2018 06:00,2511,2511
12.05.2018 06:00 - 12.05.2018 07:00,2646,2646
12.05.2018 07:00 - 12.05.2018 08:00,2925,2925
12.05.2018 08:00 - 12.05.2018 09:00,3241,3241
12.05.2018 09:00 - 12.05.2018 10:00,3405,3405
12.05.2018 10:00 - 12.05.2018 11:00,3446,3446
12.05.2018 11:00 - 12.05.2018 12:00,3435,3435
12.05.2018 12:00 - 12.05.2018 13:00,3390,3390
12.05.2018 13:00 - 12.05.2018 14:00,3374,3374
12.05.2018 14:00 - 12.05.2018 15:00,3323,3323
12.05.2018 15:00 - 12.05.2018 16:00,3258,3258
12.05.2018 16:00 - 12.05.2018 17:00,3315,3315
12.05.2018 17:00 - 12.05.2018 18:00,3507,3507
12.05.2018 18:00 - 12.05.2018 19:00,3543,3543
12.05.2018 19:00 - 12.05.2018 20:00,3362,3362
12.05.2018 20:00 - 12.05.2018 21:00,3255,3255
12.05.2018 21:00 - 12.05.2018 22:00,3225,3225
12.05.2018 22:00 - 12.05.2018 23:00,3084,3084
12.05.2018 23:00 - 13.05.2018 00:00,2861,2861
13.05.2018 00:00 - 13.05.2018 01:00,2703,2703
13.05.2018 01:00 - 13.05.2018 02:00,2552,2552
13.05.2018 02:00 - 13.05.2018 03:00,2501,2501
13.05.2018 03:00 - 13.05.2018 04:00,2459,2459
13.05.2018 04:00 - 13.05.2018 05:00,2423,2423
13.05.2018 05:00 - 13.05.2018 06:00,2429,2429
13.05.2018 06:00 - 13.05.2018 07:00,2514,2514
13.05.2018 07:00 - 13.05.2018 08:00,2807,2807
13.05.2018 08:00 - 13.05.2018 09:00,3145,3145
13.05.2018 09:00 - 13.05.2018 10:00,3304,3304
13.05.2018 10:00 - 13.05.2018 11:00,3411,3411
13.05.2018 11:00 - 13.05.2018 12:00,3425,3425
13.05.2018 12:00 - 13.05.2018 13:00,3445,3445
13.05.2018 13:00 - 13.05.2018 14:00,3423,3423
13.05.2018 14:00 - 13.05.2018 15:00,3394,3394
13.05.2018 15:00 - 13.05.2018 16:00,3371,3371
13.05.2018 16:00 - 13.05.2018 17:00,3473,3473
13.05.2018 17:00 - 13.05.2018 18:00,3831,3831
13.05.2018 18:00 - 13.05.2018 19:00,3779,3779
13.05.2018 19:00 - 13.05.2018 20:00,3574,3574
13.05.2018 20:00 - 13.05.2018 21:00,3424,3424
13.05.2018 21:00 - 13.05.2018 22:00,3294,3294
13.05.2018 22:00 - 13.05.2018 23:00,3188,3188
13.05.2018 23:00 - 14.05.2018 00:00,2936,2936
14.05.2018 00:00 - 14.05.2018 01:00,2785,2785
14.05.2018 01:00 - 14.05.2018 02:00,2696,2696
14.05.2018 02:00 - 14.05.2018 03:00,2641,2641
14.05.2018 03:00 - 14.05.2018 04:00,2651,2651
14.05.2018 04:00 - 14.05.2018 05:00,2678,2678
14.05.2018 05:00 - 14.05.2018 06:00,2851,2851
14.05.2018 06:00 - 14.05.2018 07:00,3447,3447
14.05.2018 07:00 - 14.05.2018 08:00,4003,4003
14.05.2018 08:00 - 14.05.2018 09:00,4258,4258
14.05.2018 09:00 - 14.05.2018 10:00,4231,4231
14.05.2018 10:00 - 14.05.2018 11:00,4325,4325
14.05.2018 11:00 - 14.05.2018 12:00,4404,4404
14.05.2018 12:00 - 14.05.2018 13:00,4389,4389
14.05.2018 13:00 - 14.05.2018 14:00,4472,4472
14.05.2018 14:00 - 14.05.2018 15:00,4452,4452
14.05.2018 15:00 - 14.05.2018 16:00,4358,4358
14.05.2018 16:00 - 14.05.2018 17:00,4257,4257
14.05.2018 17:00 - 14.05.2018 18:00,4315,4315
14.05.2018 18:00 - 14.05.2018 19:00,4200,4200
