MTU (CET),Demand (MW),Price (EUR/MWh)
08.05.2018 03:00 - 08.05.2018 04:00,2261,16.23666667
08.05.2018 04:00 - 08.05.2018 05:00,2347,4.96
08.05.2018 05:00 - 08.05.2018 06:00,2745,26.3
08.05.2018 06:00 - 08.05.2018 07:00,3205,39.77333333
08.05.2018 07:00 - 08.05.2018 08:00,3527,68.71
08.05.2018 08:00 - 08.05.2018 09:00,3654,78.04
08.05.2018 09:00 - 08.05.2018 10:00,3652,70.74
08.05.2018 10:00 - 08.05.2018 11:00,3640,75.02
08.05.2018 11:00 - 08.05.2018 12:00,3567,63.03
08.05.2018 12:00 - 08.05.2018 13:00,3612,62.3
08.05.2018 13:00 - 08.05.2018 14:00,3561,62.1
08.05.2018 14:00 - 08.05.2018 15:00,3514,51.81
08.05.2018 15:00 - 08.05.2018 16:00,3416,52.91
08.05.2018 16:00 - 08.05.2018 17:00,3323,46.04
08.05.2018 17:00 - 08.05.2018 18:00,3283,47.13
08.05.2018 18:00 - 08.05.2018 19:00,3242,47.03
08.05.2018 19:00 - 08.05.2018 20:00,3224,46.08
08.05.2018 20:00 - 08.05.2018 21:00,3226,32.85
08.05.2018 21:00 - 08.05.2018 22:00,3063,33.13
08.05.2018 22:00 - 08.05.2018 23:00,2737,24.1
08.05.2018 23:00 - 09.05.2018 00:00,2533,4
09.05.2018 00:00 - 09.05.2018 01:00,2577,1.77
09.05.2018 01:00 - 09.05.2018 02:00,2766,1.59
09.05.2018 02:00 - 09.05.2018 03:00,2895,1.65
09.05.2018 03:00 - 09.05.2018 04:00,2739,1.75
09.05.2018 04:00 - 09.05.2018 05:00,2574,1.93
09.05.2018 05:00 - 09.05.2018 06:00,2690,3.63
09.05.2018 06:00 - 09.05.2018 07:00,3149,9.5
09.05.2018 07:00 - 09.05.2018 08:00,3456,34.08
09.05.2018 08:00 - 09.05.2018 09:00,3390,35.34
09.05.2018 09:00 - 09.05.2018 10:00,3389,34.53
09.05.2018 10:00 - 09.05.2018 11:00,3373,33.76
09.05.2018 11:00 - 09.05.2018 12:00,3325,32.63
09.05.2018 12:00 - 09.05.2018 13:00,3372,32.15
09.05.2018 13:00 - 09.05.2018 14:00,3299,28.89
09.05.2018 14:00 - 09.05.2018 15:00,3441,27.1
09.05.2018 15:00 - 09.05.2018 16:00,3379,46.05
09.05.2018 16:00 - 09.05.2018 17:00,3285,9.87
09.05.2018 17:00 - 09.05.2018 18:00,3228,10.07
09.05.2018 18:00 - 09.05.2018 19:00,3194,9.31
09.05.2018 19:00 - 09.05.2018 20:00,3158,10.28
09.05.2018 20:00 - 09.05.2018 21:00,3160,10.75
09.05.2018 21:00 - 09.05.2018 22:00,3000,22.4
09.05.2018 22:00 - 09.05.2018 23:00,2693,7.19
09.05.2018 23:00 - 10.05.2018 00:00,2467,3.75
10.05.2018 00:00 - 10.05.2018 01:00,2337,2.89
10.05.2018 01:00 - 10.05.2018 02:00,2284,2.24
10.05.2018 02:00 - 10.05.2018 03:00,2277,2.34
10.05.2018 03:00 - 10.05.2018 04:00,2295,2.42
10.05.2018 04:00 - 10.05.2018 05:00,2350,2.2
10.05.2018 05:00 - 10.05.2018 06:00,2736,2.99
10.05.2018 06:00 - 10.05.2018 07:00,3173,4.19
10.05.2018 07:00 - 10.05.2018 08:00,3449,15.09
10.05.2018 08:00 - 10.05.2018 09:00,3585,26.4
10.05.2018 09:00 - 10.05.2018 10:00,3571,26.93
10.05.2018 10:00 - 10.05.2018 11:00,3541,25.71
10.05.2018 11:00 - 10.05.2018 12:00,3475,26.19
10.05.2018 12:00 - 10.05.2018 13:00,3529,23.05
10.05.2018 13:00 - 10.05.2018 14:00,3484,20.88
10.05.2018 14:00 - 10.05.2018 15:00,3471,16.92
10.05.2018 15:00 - 10.05.2018 16:00,3372,16.98
10.05.2018 16:00 - 10.05.2018 17:00,3280,19.24
10.05.2018 17:00 - 10.05.2018 18:00,3228,22
10.05.2018 18:00 - 10.05.2018 19:00,3167,27.54
10.05.2018 19:00 - 10.05.2018 20:00,3137,25.08
10.05.2018 20:00 - 10.05.2018 21:00,3148,18.96
10.05.2018 21:00 - 10.05.2018 22:00,3024,16.84
10.05.2018 22:00 - 10.05.2018 23:00,2719,6.72
10.05.2018 23:00 - 11.05.2018 00:00,2504,4.08
11.05.2018 00:00 - 11.05.2018 01:00,2373,3.08
11.05.2018 01:00 - 11.05.2018 02:00,2318,2.69
11.05.2018 02:00 - 11.05.2018 03:00,2302,2.98
11.05.2018 03:00 - 11.05.2018 04:00,2312,3.17
11.05.2018 04:00 - 11.05.2018 05:00,2358,3.62
11.05.2018 05:00 - 11.05.2018 06:00,2743,17.26
11.05.2018 06:00 - 11.05.2018 07:00,3179,31.97
11.05.2018 07:00 - 11.05.2018 08:00,3462,37.57
11.05.2018 08:00 - 11.05.2018 09:00,3591,39.91
11.05.2018 09:00 - 11.05.2018 10:00,3571,40.95
11.05.2018 10:00 - 11.05.2018 11:00,3534,41.33
11.05.2018 11:00 - 11.05.2018 12:00,3463,40.48
11.05.2018 12:00 - 11.05.2018 13:00,3500,39.29
11.05.2018 13:00 - 11.05.2018 14:00,3453,38.07
11.05.2018 14:00 - 11.05.2018 15:00,3392,37.44
11.05.2018 15:00 - 11.05.2018 16:00,3298,37.13
11.05.2018 16:00 - 11.05.2018 17:00,3204,37.01
11.05.2018 17:00 - 11.05.2018 18:00,3151,35.83
11.05.2018 18:00 - 11.05.2018 19:00,3094,33.55
11.05.2018 19:00 - 11.05.2018 20:00,3046,33.03
11.05.2018 20:00 - 11.05.2018 21:00,3032,31.64
11.05.2018 21:00 - 11.05.2018 22:00,2943,32.41
11.05.2018 22:00 - 11.05.2018 23:00,2638,31.54
11.05.2018 23:00 - 12.05.2018 00:00,2441,30.05
12.05.2018 00:00 - 12.05.2018 01:00,2383,31.84
12.05.2018 01:00 - 12.05.2018 02:00,2312,30.02
12.05.2018 02:00 - 12.05.2018 03:00,2294,28.28
12.05.2018 03:00 - 12.05.2018 04:00,2281,28.25
12.05.2018 04:00 - 12.05.2018 05:00,2238,28.04
12.05.2018 05:00 - 12.05.2018 06:00,2337,27.99
12.05.2018 06:00 - 12.05.2018 07:00,2569,29.06
12.05.2018 07:00 - 12.05.2018 08:00,2833,32.04
12.05.2018 08:00 - 12.05.2018 09:00,3027,32.99
12.05.2018 09:00 - 12.05.2018 10:00,3082,36.71
12.05.2018 10:00 - 12.05.2018 11:00,3066,33.46
12.05.2018 11:00 - 12.05.2018 12:00,3040,32.41
12.05.2018 12:00 - 12.05.2018 13:00,3002,30.31
12.05.2018 13:00 - 12.05.2018 14:00,2952,30.01
12.05.2018 14:00 - 12.05.2018 15:00,2897,28.43
12.05.2018 15:00 - 12.05.2018 16:00,2862,28.07
12.05.2018 16:00 - 12.05.2018 17:00,2840,27.69
12.05.2018 17:00 - 12.05.2018 18:00,2832,31.38
12.05.2018 18:00 - 12.05.2018 19:00,2818,34.46
12.05.2018 19:00 - 12.05.2018 20:00,2812,33.2
12.05.2018 20:00 - 12.05.2018 21:00,2893,32.98
12.05.2018 21:00 - 12.05.2018 22:00,2836,33.18
12.05.2018 22:00 - 12.05.2018 23:00,2601,32.33
12.05.2018 23:00 - 13.05.2018 00:00,2419,19.5
13.05.2018 00:00 - 13.05.2018 01:00,2288,26.68
13.05.2018 01:00 - 13.05.2018 02:00,2224,20.89
13.05.2018 02:00 - 13.05.2018 03:00,2194,17.06
13.05.2018 03:00 - 13.05.2018 04:00,2179,14.92
13.05.2018 04:00 - 13.05.2018 05:00,2141,14.88
13.05.2018 05:00 - 13.05.2018 06:00,2228,13.77
13.05.2018 06:00 - 13.05.2018 07:00,2403,14.03
13.05.2018 07:00 - 13.05.2018 08:00,2634,15.37
13.05.2018 08:00 - 13.05.2018 09:00,2810,17.74
13.05.2018 09:00 - 13.05.2018 10:00,2910,24.9
13.05.2018 10:00 - 13.05.2018 11:00,2903,28.14
13.05.2018 11:00 - 13.05.2018 12:00,2887,22.8
13.05.2018 12:00 - 13.05.2018 13:00,2870,18.4
13.05.2018 13:00 - 13.05.2018 14:00,2832,13.51
13.05.2018 14:00 - 13.05.2018 15:00,2799,10.18
13.05.2018 15:00 - 13.05.2018 16:00,2797,9.89
13.05.2018 16:00 - 13.05.2018 17:00,2811,11.02
13.05.2018 17:00 - 13.05.2018 18:00,2836,17.33
13.05.2018 18:00 - 13.05.2018 19:00,2865,23.49
13.05.2018 19:00 - 13.05.2018 20:00,2886,26.97
13.05.2018 20:00 - 13.05.2018 21:00,2939,25.13
13.05.2018 21:00 - 13.05.2018 22:00,2864,24.07
13.05.2018 22:00 - 13.05.2018 23:00,2569,24.05
13.05.2018 23:00 - 14.05.2018 00:00,2363,19.42
14.05.2018 00:00 - 14.05.2018 01:00,2240,19.78
14.05.2018 01:00 - 14.05.2018 02:00,2176,16.28
14.05.2018 02:00 - 14.05.2018 03:00,2159,14.13
14.05.2018 03:00 - 14.05.2018 04:00,2173,14.87
14.05.2018 04:00 - 14.05.2018 05:00,2240,15.62
14.05.2018 05:00 - 14.05.2018 06:00,2667,26.26
14.05.2018 06:00 - 14.05.2018 07:00,3127,43.06
14.05.2018 07:00 - 14.05.2018 08:00,3478,78.02
14.05.2018 08:00 - 14.05.2018 09:00,3610,199.91
14.05.2018 09:00 - 14.05.2018 10:00,3607,78.91
14.05.2018 10:00 - 14.05.2018 11:00,3584,73.95
14.05.2018 11:00 - 14.05.2018 12:00,3511,66.7
14.05.2018 12:00 - 14.05.2018 13:00,3561,70.16
14.05.2018 13:00 - 14.05.2018 14:00,3513,74.18
14.05.2018 14:00 - 14.05.2018 15:00,3475,58.52333333
14.05.2018 15:00 - 14.05.2018 16:00,3380,54.17666667
14.05.2018 16:00 - 14.05.2018 17:00,3287,50.87333333
14.05.2018 17:00 - 14.05.2018 18:00,3236,50.35333333
14.05.2018 18:00 - 14.05.2018 19:00,3175,54.17
14.05.2018 19:00 - 14.05.2018 20:00,3140,53.48666667
14.05.2018 20:00 - 14.05.2018 21:00,3115,54.86333333
14.05.2018 21:00 - 14.05.2018 22:00,2989,51.93666667
14.05.2018 22:00 - 14.05.2018 23:00,2663,40.66666667
14.05.2018 23:00 - 15.05.2018 00:00,2413,32.25
15.05.2018 00:00 - 15.05.2018 01:00,2279,34.85333333
15.05.2018 01:00 - 15.05.2018 02:00,2228,34.08666667
15.05.2018 02:00 - 15.05.2018 03:00,2206,33.63
15.05.2018 03:00 - 15.05.2018 04:00,2219,32.04
15.05.2018 04:00 - 15.05.2018 05:00,2269,30.01
15.05.2018 05:00 - 15.05.2018 06:00,2675,36.57333333
15.05.2018 06:00 - 15.05.2018 07:00,3130,46.64
15.05.2018 07:00 - 15.05.2018 08:00,3465,76.04
15.05.2018 08:00 - 15.05.2018 09:00,3598,94.81
15.05.2018 09:00 - 15.05.2018 10:00,3589,93.51
15.05.2018 10:00 - 15.05.2018 11:00,3582,86.46
15.05.2018 11:00 - 15.05.2018 12:00,3521,82.29
15.05.2018 12:00 - 15.05.2018 13:00,3575,86.38333333
15.05.2018 13:00 - 15.05.2018 14:00,3525,84.41333333
15.05.2018 14:00 - 15.05.2018 15:00,3495,59.86333333
15.05.2018 15:00 - 15.05.2018 16:00,3412,52.72666667
15.05.2018 16:00 - 15.05.2018 17:00,3320,51.68333333
15.05.2018 17:00 - 15.05.2018 18:00,3277,53.39666667
15.05.2018 18:00 - 15.05.2018 19:00,3215,54.46666667
15.05.2018 19:00 - 15.05.2018 20:00,3158,52.64666667
15.05.2018 20:00 - 15.05.2018 21:00,3138,51.34
15.05.2018 21:00 - 15.05.2018 22:00,3058,43.7
15.05.2018 22:00 - 15.05.2018 23:00,2715,42.39666667
15.05.2018 23:00 - 16.05.2018 00:00,2489,32.35
16.05.2018 00:00 - 16.05.2018 01:00,2377,37.07
16.05.2018 01:00 - 16.05.2018 02:00,2308,36.76333333
16.05.2018 02:00 - 16.05.2018 03:00,2261,37.38333333
16.05.2018 03:00 - 16.05.2018 04:00,2258,37.04
16.05.2018 04:00 - 16.05.2018 05:00,2324,36.13666667
16.05.2018 05:00 - 16.05.2018 06:00,2763,37.15333333
16.05.2018 06:00 - 16.05.2018 07:00,3182,47.88666667
16.05.2018 07:00 - 16.05.2018 08:00,3489,166.01
16.05.2018 08:00 - 16.05.2018 09:00,3536,203.3833333
16.05.2018 09:00 - 16.05.2018 10:00,3546,219.95
16.05.2018 10:00 - 16.05.2018 11:00,3543,202.74
16.05.2018 11:00 - 16.05.2018 12:00,3545,196.36
16.05.2018 12:00 - 16.05.2018 13:00,3451,210.3633333
16.05.2018 13:00 - 16.05.2018 14:00,3490,169.4066667
16.05.2018 14:00 - 16.05.2018 15:00,3528,86.69666667
16.05.2018 15:00 - 16.05.2018 16:00,3451,72.84666667
16.05.2018 16:00 - 16.05.2018 17:00,3364,58.75
16.05.2018 17:00 - 16.05.2018 18:00,3304,53.02
16.05.2018 18:00 - 16.05.2018 19:00,3246,54.39
16.05.2018 19:00 - 16.05.2018 20:00,3210,54.53333333
16.05.2018 20:00 - 16.05.2018 21:00,3175,52.73333333
16.05.2018 21:00 - 16.05.2018 22:00,3077,50.59666667
16.05.2018 22:00 - 16.05.2018 23:00,2726,32.89
16.05.2018 23:00 - 17.05.2018 00:00,2510,25.56
17.05.2018 00:00 - 17.05.2018 01:00,2344,32.44333333
17.05.2018 01:00 - 17.05.2018 02:00,2282,20.73333333
17.05.2018 02:00 - 17.05.2018 03:00,2256,24.41666667
17.05.2018 03:00 - 17.05.2018 04:00,2264,24.40666667
17.05.2018 04:00 - 17.05.2018 05:00,2316,28.76333333
17.05.2018 05:00 - 17.05.2018 06:00,2726,35.48333333
17.05.2018 06:00 - 17.05.2018 07:00,3162,45.8
17.05.2018 07:00 - 17.05.2018 08:00,3468,149.4466667
17.05.2018 08:00 - 17.05.2018 09:00,3611,80.21666667
17.05.2018 09:00 - 17.05.2018 10:00,3592,81.03666667
17.05.2018 10:00 - 17.05.2018 11:00,3575,79.94333333
17.05.2018 11:00 - 17.05.2018 12:00,3509,76.18333333
17.05.2018 12:00 - 17.05.2018 13:00,3573,78.81
17.05.2018 13:00 - 17.05.2018 14:00,3537,81.03
17.05.2018 14:00 - 17.05.2018 15:00,3512,56.63666667
17.05.2018 15:00 - 17.05.2018 16:00,3428,74.50333333
17.05.2018 16:00 - 17.05.2018 17:00,3334,59.59666667
17.05.2018 17:00 - 17.05.2018 18:00,3274,52.21666667
17.05.2018 18:00 - 17.05.2018 19:00,3218,54.39
17.05.2018 19:00 - 17.05.2018 20:00,3171,54.44333333
17.05.2018 20:00 - 17.05.2018 21:00,3146,55.4
17.05.2018 21:00 - 17.05.2018 22:00,3051,50.88666667
17.05.2018 22:00 - 17.05.2018 23:00,2735,42.11666667
17.05.2018 23:00 - 18.05.2018 00:00,2502,28.95
18.05.2018 00:00 - 18.05.2018 01:00,2352,19.98
18.05.2018 01:00 - 18.05.2018 02:00,2294,15.34
18.05.2018 02:00 - 18.05.2018 03:00,2271,6
18.05.2018 03:00 - 18.05.2018 04:00,2269,5.96
18.05.2018 04:00 - 18.05.2018 05:00,2314,4.77
18.05.2018 05:00 - 18.05.2018 06:00,2715,32.22
18.05.2018 06:00 - 18.05.2018 07:00,3169,46.11
18.05.2018 07:00 - 18.05.2018 08:00,3494,58.41
18.05.2018 08:00 - 18.05.2018 09:00,3627,61.13
18.05.2018 09:00 - 18.05.2018 10:00,3623,61.1
18.05.2018 10:00 - 18.05.2018 11:00,3612,60.37
18.05.2018 11:00 - 18.05.2018 12:00,3556,60.76
18.05.2018 12:00 - 18.05.2018 13:00,3606,60.56
18.05.2018 13:00 - 18.05.2018 14:00,3567,58.37333333
18.05.2018 14:00 - 18.05.2018 15:00,3529,51.68333333
18.05.2018 15:00 - 18.05.2018 16:00,3420,49.70666667
18.05.2018 16:00 - 18.05.2018 17:00,3337,46.98
18.05.2018 17:00 - 18.05.2018 18:00,3270,44.17666667
18.05.2018 18:00 - 18.05.2018 19:00,3209,46.91
18.05.2018 19:00 - 18.05.2018 20:00,3147,49.89333333
18.05.2018 20:00 - 18.05.2018 21:00,3082,48.05333333
18.05.2018 21:00 - 18.05.2018 22:00,3002,44.88666667
18.05.2018 22:00 - 18.05.2018 23:00,2709,40.42333333
18.05.2018 23:00 - 19.05.2018 00:00,2465,33.73
19.05.2018 00:00 - 19.05.2018 01:00,2243,37.23
19.05.2018 01:00 - 19.05.2018 02:00,2173,35.18
19.05.2018 02:00 - 19.05.2018 03:00,2144,34.14
19.05.2018 03:00 - 19.05.2018 04:00,2116,33.97
19.05.2018 04:00 - 19.05.2018 05:00,2079,33.79
19.05.2018 05:00 - 19.05.2018 06:00,2207,33.84
19.05.2018 06:00 - 19.05.2018 07:00,2496,34.87
19.05.2018 07:00 - 19.05.2018 08:00,2797,40.42333333
19.05.2018 08:00 - 19.05.2018 09:00,2957,40.99666667
19.05.2018 09:00 - 19.05.2018 10:00,3036,41.40333333
19.05.2018 10:00 - 19.05.2018 11:00,3047,41.24
19.05.2018 11:00 - 19.05.2018 12:00,3024,35.54
19.05.2018 12:00 - 19.05.2018 13:00,2991,34.48
19.05.2018 13:00 - 19.05.2018 14:00,2939,39.99
19.05.2018 14:00 - 19.05.2018 15:00,2901,39.57333333
19.05.2018 15:00 - 19.05.2018 16:00,2877,39.40666667
19.05.2018 16:00 - 19.05.2018 17:00,2849,32.25
19.05.2018 17:00 - 19.05.2018 18:00,2838,41.22
19.05.2018 18:00 - 19.05.2018 19:00,2805,41.13666667
19.05.2018 19:00 - 19.05.2018 20:00,2791,40.41
19.05.2018 20:00 - 19.05.2018 21:00,2782,42.65333333
19.05.2018 21:00 - 19.05.2018 22:00,2788,42.67
19.05.2018 22:00 - 19.05.2018 23:00,2563,38.61333333
19.05.2018 23:00 - 20.05.2018 00:00,2380,31.7
20.05.2018 00:00 - 20.05.2018 01:00,2220,33.52333333
20.05.2018 01:00 - 20.05.2018 02:00,2137,31.93
20.05.2018 02:00 - 20.05.2018 03:00,2096,22.7
20.05.2018 03:00 - 20.05.2018 04:00,2065,22.61
20.05.2018 04:00 - 20.05.2018 05:00,2035,18.01
20.05.2018 05:00 - 20.05.2018 06:00,2130,17.06
20.05.2018 06:00 - 20.05.2018 07:00,2302,24.24666667
20.05.2018 07:00 - 20.05.2018 08:00,2560,27.56
20.05.2018 08:00 - 20.05.2018 09:00,2822,38.64333333
20.05.2018 09:00 - 20.05.2018 10:00,2876,37.64666667
20.05.2018 10:00 - 20.05.2018 11:00,2881,39.64666667
20.05.2018 11:00 - 20.05.2018 12:00,2872,39.43666667
20.05.2018 12:00 - 20.05.2018 13:00,2911,38.91
20.05.2018 13:00 - 20.05.2018 14:00,2882,37.16333333
20.05.2018 14:00 - 20.05.2018 15:00,2846,34.69
20.05.2018 15:00 - 20.05.2018 16:00,2844,32.53333333
20.05.2018 16:00 - 20.05.2018 17:00,2855,33.17666667
20.05.2018 17:00 - 20.05.2018 18:00,2880,35.21333333
20.05.2018 18:00 - 20.05.2018 19:00,2824,36.46666667
20.05.2018 19:00 - 20.05.2018 20:00,2851,35.84333333
20.05.2018 20:00 - 20.05.2018 21:00,2857,36.61
20.05.2018 21:00 - 20.05.2018 22:00,2832,36.87333333
20.05.2018 22:00 - 20.05.2018 23:00,2553,33.31666667
20.05.2018 23:00 - 21.05.2018 00:00,2319,22.81666667
21.05.2018 00:00 - 21.05.2018 01:00,2229,21.30333333
21.05.2018 01:00 - 21.05.2018 02:00,2195,3.04
21.05.2018 02:00 - 21.05.2018 03:00,2145,2.97
21.05.2018 03:00 - 21.05.2018 04:00,2149,3.1
21.05.2018 04:00 - 21.05.2018 05:00,2206,3.18
21.05.2018 05:00 - 21.05.2018 06:00,2634,19.4
21.05.2018 06:00 - 21.05.2018 07:00,3051,41.05333333
21.05.2018 07:00 - 21.05.2018 08:00,3376,55.59333333
21.05.2018 08:00 - 21.05.2018 09:00,3536,69.7
21.05.2018 09:00 - 21.05.2018 10:00,3529,83.49
21.05.2018 10:00 - 21.05.2018 11:00,3520,62.84
21.05.2018 11:00 - 21.05.2018 12:00,3474,59.89
21.05.2018 12:00 - 21.05.2018 13:00,3539,61.08333333
21.05.2018 13:00 - 21.05.2018 14:00,3502,58.39
21.05.2018 14:00 - 21.05.2018 15:00,3462,53.10333333
21.05.2018 15:00 - 21.05.2018 16:00,3371,52.22666667
21.05.2018 16:00 - 21.05.2018 17:00,3281,47.76
21.05.2018 17:00 - 21.05.2018 18:00,3227,48.72
21.05.2018 18:00 - 21.05.2018 19:00,3155,50.83
21.05.2018 19:00 - 21.05.2018 20:00,3103,52.86333333
21.05.2018 20:00 - 21.05.2018 21:00,3056,49.68333333
21.05.2018 21:00 - 21.05.2018 22:00,2975,49.64
21.05.2018 22:00 - 21.05.2018 23:00,2668,40.72
21.05.2018 23:00 - 22.05.2018 00:00,2417,27.58
22.05.2018 00:00 - 22.05.2018 01:00,2297,36.28
22.05.2018 01:00 - 22.05.2018 02:00,2245,35.94333333
22.05.2018 02:00 - 22.05.2018 03:00,2256,35.82333333
22.05.2018 03:00 - 22.05.2018 04:00,2261,32.99
22.05.2018 04:00 - 22.05.2018 05:00,2359,36.32333333
22.05.2018 05:00 - 22.05.2018 06:00,2855,37.9
22.05.2018 06:00 - 22.05.2018 07:00,3062,44.92
22.05.2018 07:00 - 22.05.2018 08:00,3391,69.88
22.05.2018 08:00 - 22.05.2018 09:00,3531,91.33
22.05.2018 09:00 - 22.05.2018 10:00,3545,123.96
22.05.2018 10:00 - 22.05.2018 11:00,3511,88.07
22.05.2018 11:00 - 22.05.2018 12:00,3463,92.56
22.05.2018 12:00 - 22.05.2018 13:00,3531,92.56
22.05.2018 13:00 - 22.05.2018 14:00,3503,97.93
22.05.2018 14:00 - 22.05.2018 15:00,3471,68.63
22.05.2018 15:00 - 22.05.2018 16:00,3379,60.01
22.05.2018 16:00 - 22.05.2018 17:00,3291,58.07333333
22.05.2018 17:00 - 22.05.2018 18:00,3235,55.93
22.05.2018 18:00 - 22.05.2018 19:00,3163,54.77
22.05.2018 19:00 - 22.05.2018 20:00,3123,59.66
22.05.2018 20:00 - 22.05.2018 21:00,3049,39.59
22.05.2018 21:00 - 22.05.2018 22:00,2955,44.73666667
22.05.2018 22:00 - 22.05.2018 23:00,2653,41.83
22.05.2018 23:00 - 23.05.2018 00:00,2429,36.04
23.05.2018 00:00 - 23.05.2018 01:00,2292,38.35666667
23.05.2018 01:00 - 23.05.2018 02:00,2220,37.59333333
23.05.2018 02:00 - 23.05.2018 03:00,2202,37.77333333
23.05.2018 03:00 - 23.05.2018 04:00,2177,34.53
23.05.2018 04:00 - 23.05.2018 05:00,2235,35.24
23.05.2018 05:00 - 23.05.2018 06:00,2671,38.10666667
23.05.2018 06:00 - 23.05.2018 07:00,3097,43.89
23.05.2018 07:00 - 23.05.2018 08:00,3420,70.78666667
23.05.2018 08:00 - 23.05.2018 09:00,3558,98.43666667
23.05.2018 09:00 - 23.05.2018 10:00,3560,86.22
23.05.2018 10:00 - 23.05.2018 11:00,3515,81.84
23.05.2018 11:00 - 23.05.2018 12:00,3479,84.76
23.05.2018 12:00 - 23.05.2018 13:00,3560,84.94
23.05.2018 13:00 - 23.05.2018 14:00,3519,79.84333333
23.05.2018 14:00 - 23.05.2018 15:00,3486,57.18666667
23.05.2018 15:00 - 23.05.2018 16:00,3397,58.91666667
23.05.2018 16:00 - 23.05.2018 17:00,3309,56.25
23.05.2018 17:00 - 23.05.2018 18:00,3274,50.17333333
23.05.2018 18:00 - 23.05.2018 19:00,3203,49.53333333
23.05.2018 19:00 - 23.05.2018 20:00,3158,49.56666667
23.05.2018 20:00 - 23.05.2018 21:00,3095,44.44
23.05.2018 21:00 - 23.05.2018 22:00,2994,44.35666667
23.05.2018 22:00 - 23.05.2018 23:00,2707,40.06
23.05.2018 23:00 - 24.05.2018 00:00,2455,35.37
24.05.2018 00:00 - 24.05.2018 01:00,2299,37
24.05.2018 01:00 - 24.05.2018 02:00,2231,34.13
24.05.2018 02:00 - 24.05.2018 03:00,2222,33.01
24.05.2018 03:00 - 24.05.2018 04:00,2196,31.79
24.05.2018 04:00 - 24.05.2018 05:00,2261,32.34
24.05.2018 05:00 - 24.05.2018 06:00,2689,38.07333333
24.05.2018 06:00 - 24.05.2018 07:00,3092,45.98
24.05.2018 07:00 - 24.05.2018 08:00,3418,61.19
24.05.2018 08:00 - 24.05.2018 09:00,3553,75.98
24.05.2018 09:00 - 24.05.2018 10:00,3545,81
24.05.2018 10:00 - 24.05.2018 11:00,3527,77.52
24.05.2018 11:00 - 24.05.2018 12:00,3479,76.09
24.05.2018 12:00 - 24.05.2018 13:00,3547,80.03
24.05.2018 13:00 - 24.05.2018 14:00,3491,77.54
24.05.2018 14:00 - 24.05.2018 15:00,3468,53.26666667
24.05.2018 15:00 - 24.05.2018 16:00,3376,48.69666667
24.05.2018 16:00 - 24.05.2018 17:00,3279,49.17333333
24.05.2018 17:00 - 24.05.2018 18:00,3248,46.66
24.05.2018 18:00 - 24.05.2018 19:00,3183,51.28
24.05.2018 19:00 - 24.05.2018 20:00,3130,51.32
24.05.2018 20:00 - 24.05.2018 21:00,3070,48.75333333
24.05.2018 21:00 - 24.05.2018 22:00,2970,47.31666667
24.05.2018 22:00 - 24.05.2018 23:00,2689,41.28666667
24.05.2018 23:00 - 25.05.2018 00:00,2444,35.18
25.05.2018 00:00 - 25.05.2018 01:00,2289,35.97
25.05.2018 01:00 - 25.05.2018 02:00,2211,34.17
25.05.2018 02:00 - 25.05.2018 03:00,2203,33.4
25.05.2018 03:00 - 25.05.2018 04:00,2181,32.09
25.05.2018 04:00 - 25.05.2018 05:00,2242,33.01
25.05.2018 05:00 - 25.05.2018 06:00,2677,37.44
25.05.2018 06:00 - 25.05.2018 07:00,3090,46.7
25.05.2018 07:00 - 25.05.2018 08:00,3403,65.4
25.05.2018 08:00 - 25.05.2018 09:00,3541,71.09
25.05.2018 09:00 - 25.05.2018 10:00,3524,70.24
25.05.2018 10:00 - 25.05.2018 11:00,3518,66.3
25.05.2018 11:00 - 25.05.2018 12:00,3466,69.46
25.05.2018 12:00 - 25.05.2018 13:00,3533,69.75
25.05.2018 13:00 - 25.05.2018 14:00,3476,65.57
25.05.2018 14:00 - 25.05.2018 15:00,3436,57.50666667
25.05.2018 15:00 - 25.05.2018 16:00,3335,57.08333333
25.05.2018 16:00 - 25.05.2018 17:00,3259,48.83333333
25.05.2018 17:00 - 25.05.2018 18:00,3198,49.48666667
25.05.2018 18:00 - 25.05.2018 19:00,3117,53.56
25.05.2018 19:00 - 25.05.2018 20:00,3066,51.34
25.05.2018 20:00 - 25.05.2018 21:00,2985,49.36
25.05.2018 21:00 - 25.05.2018 22:00,2918,44.31333333
25.05.2018 22:00 - 25.05.2018 23:00,2666,40.31
25.05.2018 23:00 - 26.05.2018 00:00,2442,38.91
26.05.2018 00:00 - 26.05.2018 01:00,2319,40.14
26.05.2018 01:00 - 26.05.2018 02:00,2228,38.66
26.05.2018 02:00 - 26.05.2018 03:00,2186,36
26.05.2018 03:00 - 26.05.2018 04:00,2138,34.97
26.05.2018 04:00 - 26.05.2018 05:00,2103,34.27
26.05.2018 05:00 - 26.05.2018 06:00,2255,33.81
26.05.2018 06:00 - 26.05.2018 07:00,2479,37.33
26.05.2018 07:00 - 26.05.2018 08:00,2778,41.92
26.05.2018 08:00 - 26.05.2018 09:00,2982,44.56333333
26.05.2018 09:00 - 26.05.2018 10:00,3032,42.54333333
26.05.2018 10:00 - 26.05.2018 11:00,3027,42.25
26.05.2018 11:00 - 26.05.2018 12:00,2998,44.04666667
26.05.2018 12:00 - 26.05.2018 13:00,2990,43.70333333
